episode,rolling60_mean,rolling60_min,rolling60_max,rolling300_mean,rolling300_min,rolling300_max,rolling1000_mean,rolling1000_min,rolling1000_max
7991,37.76513422,37.43514529,38.07123740,37.76894950,37.43514529,38.16983528,37.76582879,37.38958130,38.22180352
7992,37.77081654,37.43514529,38.07123740,37.76928599,37.43514529,38.16983528,37.76587610,37.38958130,38.22180352
7993,37.78071595,37.43514529,38.12598653,37.77027022,37.43514529,38.16983528,37.76636524,37.38958130,38.22180352
7994,37.78314755,37.43514529,38.12598653,37.77012022,37.43514529,38.16983528,37.76631500,37.38958130,38.22180352
7995,37.78080060,37.43514529,38.12598653,37.76948743,37.43514529,38.16983528,37.76616911,37.38958130,38.22180352
7996,37.78650662,37.43514529,38.12598653,37.77014673,37.43514529,38.16983528,37.76646508,37.38958130,38.22180352
7997,37.79222598,37.43514529,38.12598653,37.77177709,37.43514529,38.16983528,37.76675729,37.38958130,38.22180352
7998,37.79301349,37.43514529,38.12598653,37.77177538,37.43514529,38.16983528,37.76680579,37.38958130,38.22180352
7999,37.79295647,37.43514529,38.12598653,37.77111039,37.43514529,38.16983528,37.76680237,37.38958130,38.22180352
8000,37.80035703,37.53604132,38.12598653,37.77161179,37.43514529,38.16983528,37.76694772,37.38958130,38.22180352
8001,37.80035743,37.53604132,38.12598653,37.77160068,37.43514529,38.16983528,37.76733928,37.39009361,38.22180352
8002,37.80041521,37.53604132,38.12598653,37.77113702,37.43514529,38.16983528,37.76729249,37.39009361,38.22180352
8003,37.79964504,37.53604132,38.12598653,37.77098148,37.43514529,38.16983528,37.76748862,37.39009361,38.22180352
8004,37.79797396,37.53604132,38.12598653,37.77081814,37.43514529,38.16983528,37.76753819,37.39009361,38.22180352
8005,37.79869586,37.53604132,38.12598653,37.77081215,37.43514529,38.16983528,37.76758194,37.39009361,38.22180352
8006,37.79303470,37.53604132,38.12598653,37.77080831,37.43514529,38.16983528,37.76757805,37.39009361,38.22180352
8007,37.79303470,37.53604132,38.12598653,37.77030498,37.43514529,38.16983528,37.76718590,37.39009361,38.22180352
8008,37.79068019,37.53604132,38.12598653,37.77030495,37.43514529,38.16983528,37.76699561,37.39009361,38.22180352
8009,37.78668074,37.53604132,38.12598653,37.76932321,37.43514529,38.16983528,37.76675117,37.39009361,38.22180352
8010,37.78014519,37.53604132,38.12598653,37.76883151,37.43514529,38.16983528,37.76660368,37.39009361,38.22180352
8011,37.77615327,37.53604132,38.12598653,37.76867132,37.43514529,38.16983528,37.76616238,37.39009361,38.22180352
8012,37.77461576,37.53604132,38.12598653,37.76836382,37.43514529,38.16983528,37.76621139,37.39009361,38.22180352
8013,37.77216478,37.53604132,38.12598653,37.76722373,37.43514529,38.16983528,37.76596681,37.39009361,38.22180352
8014,37.76566506,37.44017602,38.12598653,37.76690056,37.43514529,38.16983528,37.76542572,37.39009361,38.22180352
8015,37.76734761,37.44017602,38.12598653,37.76675502,37.43514529,38.16983528,37.76538081,37.39009361,38.22180352
8016,37.76736757,37.44017602,38.12598653,37.76659021,37.43514529,38.16983528,37.76543052,37.39009361,38.22180352
8017,37.76806323,37.44017602,38.12598653,37.76592461,37.43514529,38.16983528,37.76557012,37.39009361,38.22180352
8018,37.76968769,37.44017602,38.12598653,37.76593231,37.43514529,38.16983528,37.76571661,37.39009361,38.22180352
8019,37.76969932,37.44017602,38.12598653,37.76561753,37.43514529,38.16983528,37.76576517,37.39009361,38.22180352
8020,37.77376577,37.44017602,38.12598653,37.76691225,37.43514529,38.16983528,37.76581255,37.39009361,38.22180352
8021,37.77630313,37.44017602,38.12598653,37.76788919,37.43514529,38.16983528,37.76630325,37.39009361,38.22180352
8022,37.77467768,37.44017602,38.12598653,37.76823109,37.43514529,38.16983528,37.76605926,37.39009361,38.22180352
8023,37.77537968,37.44017602,38.12598653,37.76805447,37.43514529,38.16983528,37.76586318,37.39009361,38.22180352
8024,37.77540227,37.44017602,38.12598653,37.76805679,37.43514529,38.16983528,37.76562402,37.39009361,38.22180352
8025,37.77053735,37.44017602,38.12598653,37.76757600,37.43514529,38.16983528,37.76542965,37.39009361,38.22180352
8026,37.76565746,37.44017602,38.12598653,37.76708851,37.43514529,38.16983528,37.76528507,37.39009361,38.22180352
8027,37.76981940,37.44017602,38.12598653,37.76790165,37.43514529,38.16983528,37.76567542,37.39009361,38.22180352
8028,37.77225901,37.44017602,38.12598653,37.76789994,37.43514529,38.16983528,37.76562798,37.39009361,38.22180352
8029,37.77971616,37.44017602,38.12710842,37.76871736,37.43514529,38.16983528,37.76621698,37.39009361,38.22180352
8030,37.78470323,37.44017602,38.12710842,37.76921118,37.43514529,38.16983528,37.76641461,37.39009361,38.22180352
8031,37.78712638,37.44017602,38.12710842,37.76920548,37.43514529,38.16983528,37.76675608,37.39009361,38.22180352
8032,37.78792262,37.44017602,38.12710842,37.76937449,37.43514529,38.16983528,37.76670931,37.39009361,38.22180352
8033,37.78628863,37.44017602,38.12710842,37.76888629,37.43514529,38.16983528,37.76661127,37.39009361,38.22180352
8034,37.78307588,37.44017602,38.12710842,37.76792410,37.43514529,38.16983528,37.76627248,37.39009361,38.22180352
8035,37.78472838,37.44017602,38.12710842,37.76825830,37.43514529,38.16983528,37.76666352,37.39009361,38.22180352
8036,37.78875438,37.44017602,38.12710842,37.76858140,37.43514529,38.16983528,37.76666418,37.39009361,38.22180352
8037,37.78628488,37.44017602,38.12710842,37.76970834,37.43514529,38.16983528,37.76670754,37.39009361,38.22180352
8038,37.78387034,37.44017602,38.12710842,37.76937772,37.43514529,38.16983528,37.76660481,37.39009361,38.22180352
8039,37.78307106,37.44017602,38.12710842,37.76938497,37.43514529,38.16983528,37.76665102,37.39009361,38.22180352
8040,37.78388621,37.44017602,38.12710842,37.76970973,37.43514529,38.16983528,37.76646002,37.39009361,38.22180352
8041,37.79032568,37.44017602,38.12710842,37.77085571,37.43514529,38.16983528,37.76689843,37.39009361,38.22180352
8042,37.79360502,37.44017602,38.12710842,37.77215735,37.43514529,38.16983528,37.76704726,37.39009361,38.22180352
8043,37.79042274,37.44017602,38.12710842,37.77117528,37.43514529,38.16983528,37.76709897,37.39009361,38.22180352
8044,37.78797175,37.44017602,38.12710842,37.77068199,37.43514529,38.16983528,37.76690868,37.39009361,38.22180352
8045,37.78957579,37.44017602,38.12710842,37.77131443,37.43514529,38.16983528,37.76710053,37.39009361,38.22180352
8046,37.78807392,37.44017602,38.12710842,37.77001457,37.43514529,38.16983528,37.76691127,37.39009361,38.22180352
8047,37.79133259,37.44017602,38.12710842,37.77064947,37.43514529,38.16983528,37.76700362,37.39009361,38.22180352
8048,37.79056600,37.44017602,38.12710842,37.76966637,37.43514529,38.16983528,37.76646632,37.39009361,38.22180352
8049,37.78811435,37.44017602,38.12710842,37.76934144,37.43514529,38.16983528,37.76651590,37.39009361,38.22180352
8050,37.78899079,37.44017602,38.12710842,37.77014141,37.43514529,38.16983528,37.76656321,37.39009361,38.22180352
8051,37.78654979,37.44017602,38.12710842,37.77063360,37.43514529,38.16983528,37.76685671,37.39009361,38.22180352
8052,37.78660494,37.44017602,38.12710842,37.77112161,37.43514529,38.16983528,37.76725106,37.39009361,38.22180352
8053,37.77588853,37.44017602,38.12710842,37.77012225,37.43514529,38.16983528,37.76714781,37.39009361,38.22180352
8054,37.77755035,37.44017602,38.12710842,37.77011097,37.43514529,38.16983528,37.76719658,37.39009361,38.22180352
8055,37.77669632,37.44017602,38.12710842,37.76978433,37.43514529,38.16983528,37.76714597,37.39009361,38.22180352
8056,37.76932342,37.44017602,38.12710842,37.76895966,37.43514529,38.16983528,37.76704566,37.39009361,38.22180352
8057,37.76368367,37.44017602,38.12710842,37.76865241,37.43514529,38.16983528,37.76685835,37.39009361,38.22180352
8058,37.76126316,37.44017602,38.12710842,37.76799958,37.43514529,38.16983528,37.76680832,37.39009361,38.22180352
8059,37.75971401,37.44017602,38.12710842,37.76817756,37.43514529,38.16983528,37.76685881,37.39009361,38.22180352
8060,37.75726303,37.44017602,38.12710842,37.76835435,37.43514529,38.16983528,37.76680824,37.39009361,38.22180352
8061,37.75563903,37.44017602,38.12710842,37.76900994,37.43514529,38.16983528,37.76690447,37.39009361,38.22180352
8062,37.75803427,37.44017602,38.12710842,37.76998863,37.43514529,38.16983528,37.76690384,37.39009361,38.22180352
8063,37.75563126,37.44017602,38.12710842,37.76901236,37.43514529,38.16983528,37.76700249,37.39009361,38.22180352
8064,37.75322554,37.44017602,38.12710842,37.76787729,37.43514529,38.16983528,37.76680843,37.39009361,38.22180352
8065,37.75575448,37.44017602,38.12710842,37.76755091,37.43514529,38.16983528,37.76714889,37.39009361,38.22180352
8066,37.75737915,37.44017602,38.12710842,37.76787201,37.43514529,38.16983528,37.76709648,37.39009361,38.22180352
8067,37.76148264,37.44017602,38.12710842,37.76836591,37.43514529,38.16983528,37.76714652,37.39009361,38.22180352
8068,37.76228867,37.44017602,38.12710842,37.76885610,37.43514529,38.16983528,37.76699838,37.39009361,38.22180352
8069,37.75982672,37.44017602,38.12710842,37.76772742,37.43514529,38.16983528,37.76684961,37.39009361,38.22180352
8070,37.75977872,37.44017602,38.12710842,37.76673762,37.43514529,38.16983528,37.76669907,37.39009361,38.22180352
8071,37.75814718,37.44017602,38.12710842,37.76559953,37.43514529,38.16983528,37.76675322,37.39009361,38.22180352
8072,37.76136715,37.44017602,38.12710842,37.76641082,37.43514529,38.16983528,37.76724179,37.39009361,38.22180352
8073,37.76054260,37.44017602,38.12710842,37.76624762,37.43514529,38.16983528,37.76694348,37.39009361,38.22180352
8074,37.76625189,37.48300211,38.12710842,37.76608954,37.43514529,38.16983528,37.76704225,37.39009361,38.22180352
8075,37.76624377,37.48300211,38.12710842,37.76512693,37.43514529,38.16983528,37.76723916,37.39009361,38.22180352
8076,37.76950275,37.48300211,38.12710842,37.76545222,37.43514529,38.16983528,37.76734079,37.39009361,38.22180352
8077,37.76793576,37.48300211,38.12710842,37.76545063,37.43514529,38.16983528,37.76709685,37.39009361,38.22180352
8078,37.76630275,37.48300211,38.12710842,37.76609917,37.43514529,38.16983528,37.76690024,37.39009361,38.22180352
8079,37.76551282,37.48300211,38.12710842,37.76415582,37.43514529,38.12710842,37.76665913,37.39009361,38.22180352
8080,37.76218783,37.48300211,38.12710842,37.76430057,37.43514529,38.12710842,37.76650920,37.39009361,38.22180352
8081,37.75645948,37.48300211,38.12710842,37.76364527,37.43514529,38.12710842,37.76636274,37.39009361,38.22180352
8082,37.75310599,37.48300211,38.12710842,37.76297628,37.43514529,38.12710842,37.76601435,37.39009361,38.22180352
8083,37.75072160,37.48300211,38.12710842,37.76264720,37.43514529,38.12710842,37.76581819,37.39009361,38.22180352
8084,37.75318112,37.48300211,38.12710842,37.76314330,37.43514529,38.12710842,37.76596660,37.39009361,38.22180352
8085,37.75808407,37.48300211,38.12710842,37.76347599,37.43514529,38.12710842,37.76582183,37.39009361,38.22180352
8086,37.76052232,37.48300211,38.12710842,37.76462500,37.43514529,38.12710842,37.76626240,37.39009361,38.22180352
8087,37.76051234,37.48300211,38.12710842,37.76494255,37.43514529,38.12710842,37.76630784,37.39009361,38.22180352
8088,37.76048425,37.48300211,38.12710842,37.76559615,37.43514529,38.12710842,37.76645043,37.39009361,38.22180352
8089,37.75390110,37.48300211,38.02843547,37.76493514,37.43514529,38.12710842,37.76645220,37.39009361,38.22180352
8090,37.75147862,37.48300211,38.02843547,37.76576078,37.43514529,38.12710842,37.76660146,37.39009361,38.22180352
8091,37.74897917,37.48300211,38.02843547,37.76492676,37.43514529,38.12710842,37.76645038,37.39009361,38.22180352
8092,37.75142084,37.48300211,38.02843547,37.76574376,37.43514529,38.12710842,37.76684764,37.39009361,38.22180352
8093,37.75305482,37.48300211,38.02843547,37.76590191,37.43514529,38.12710842,37.76699530,37.39009361,38.22180352
8094,37.75463359,37.48300211,38.02843547,37.76623223,37.43514529,38.12710842,37.76714286,37.39009361,38.22180352
8095,37.75055959,37.48300211,38.02843547,37.76558462,37.43514529,38.12710842,37.76704488,37.39009361,38.22180352
8096,37.74817099,37.48300211,38.02843547,37.76591311,37.43514529,38.12710842,37.76694902,37.39009361,38.22180352
8097,37.74983143,37.48300211,38.02843547,37.76608009,37.43514529,38.12710842,37.76709655,37.39009361,38.22180352
8098,37.74974652,37.48300211,38.02843547,37.76574360,37.43514529,38.12710842,37.76714268,37.39009361,38.22180352
8099,37.75542924,37.48300211,38.07525701,37.76623379,37.43514529,38.12710842,37.76753232,37.39009361,38.22180352
8100,37.75704483,37.48300211,38.07525701,37.76688583,37.43514529,38.12710842,37.76767745,37.39009361,38.22180352
8101,37.75463136,37.48300211,38.07525701,37.76673212,37.43514529,38.12710842,37.76782166,37.39009361,38.22180352
8102,37.75054559,37.48300211,38.07525701,37.76608426,37.43514529,38.12710842,37.76767523,37.39009361,38.22180352
8103,37.74889291,37.48300211,38.07525701,37.76673623,37.43514529,38.12710842,37.76743076,37.39009361,38.22180352
8104,37.74726647,37.48300211,38.07525701,37.76608634,37.43514529,38.12710842,37.76733382,37.39009361,38.22180352
8105,37.74568096,37.48300211,38.07525701,37.76640538,37.43514529,38.12710842,37.76762623,37.39009361,38.22180352
8106,37.74320227,37.43913619,38.07525701,37.76510198,37.43514529,38.12710842,37.76718843,37.39009361,38.22180352
8107,37.73755031,37.43913619,38.07525701,37.76509827,37.43514529,38.12710842,37.76693971,37.39009361,38.22180352
8108,37.74480523,37.43913619,38.07525701,37.76622428,37.43514529,38.12710842,37.76708386,37.39009361,38.22180352
8109,37.74479592,37.43913619,38.07525701,37.76622228,37.43514529,38.12710842,37.76713111,37.39009361,38.22180352
8110,37.74566544,37.43913619,38.07525701,37.76672298,37.43514529,38.12710842,37.76674217,37.39009361,38.16983528
8111,37.74322299,37.43913619,38.07525701,37.76639419,37.43514529,38.12710842,37.76659562,37.39009361,38.16983528
8112,37.73588817,37.43913619,38.07525701,37.76494795,37.43514529,38.12710842,37.76630037,37.39009361,38.16983528
8113,37.73762619,37.43913619,38.07525701,37.76364817,37.43514529,38.12710842,37.76600559,37.39009361,38.16983528
8114,37.73514738,37.43913619,38.07525701,37.76331938,37.43514529,38.12710842,37.76600322,37.39009361,38.16983528
8115,37.73924232,37.43913619,38.07525701,37.76397497,37.43514529,38.12710842,37.76615028,37.39009361,38.16983528
8116,37.74330877,37.43913619,38.07525701,37.76478420,37.43514529,38.12710842,37.76630025,37.39009361,38.16983528
8117,37.74648756,37.43913619,38.07525701,37.76478062,37.43514529,38.12710842,37.76649120,37.39009361,38.16983528
8118,37.74970655,37.43913619,38.07525701,37.76509476,37.43514529,38.12710842,37.76658710,37.39009361,38.16983528
8119,37.74968870,37.43913619,38.07525701,37.76558695,37.43514529,38.12710842,37.76649017,37.39009361,38.16983528
8120,37.75132268,37.43913619,38.07525701,37.76623835,37.43514529,38.12710842,37.76644049,37.39009361,38.16983528
8121,37.74968213,37.43913619,38.07525701,37.76493184,37.43514529,38.12710842,37.76609585,37.39009361,38.16983528
8122,37.75297006,37.43913619,38.07705342,37.76574362,37.43514529,38.12710842,37.76658658,37.39009361,38.16983528
8123,37.75293924,37.43913619,38.07705342,37.76558332,37.43514529,38.12710842,37.76663275,37.39009361,38.16983528
8124,37.75780757,37.43913619,38.07705342,37.76559141,37.43514529,38.12710842,37.76668323,37.39009361,38.16983528
8125,37.75457737,37.43913619,38.07705342,37.76559546,37.43514529,38.12710842,37.76643935,37.39009361,38.16983528
8126,37.75535520,37.43913619,38.07705342,37.76607412,37.43514529,38.12710842,37.76638518,37.39009361,38.16983528
8127,37.75123320,37.43913619,38.07705342,37.76541153,37.43514529,38.12710842,37.76643354,37.39009361,38.16983528
8128,37.74959921,37.43913619,38.07705342,37.76557054,37.43514529,38.12710842,37.76662715,37.39009361,38.16983528
8129,37.75122565,37.43913619,38.07705342,37.76524526,37.43514529,38.12710842,37.76642779,37.39009361,38.16983528
8130,37.75373559,37.43913619,38.07705342,37.76524765,37.43514529,38.12710842,37.76652488,37.39009361,38.16983528
8131,37.75534108,37.43913619,38.07705342,37.76458806,37.43514529,38.12710842,37.76667083,37.39009361,38.16983528
8132,37.75210259,37.43913619,38.07705342,37.76525725,37.43514529,38.12710842,37.76652845,37.39009361,38.16983528
8133,37.75615983,37.43913619,38.07705342,37.76639940,37.43514529,38.12710842,37.76662548,37.39009361,38.16983528
8134,37.75532626,37.43913619,38.07705342,37.76625139,37.43514529,38.12710842,37.76662492,37.39009361,38.16983528
8135,37.75524588,37.43913619,38.07705342,37.76558069,37.43514529,38.12710842,37.76661980,37.39009361,38.16983528
8136,37.75038730,37.43913619,38.07705342,37.76510507,37.43514529,38.12710842,37.76667011,37.39009361,38.16983528
8137,37.74961652,37.43913619,38.07705342,37.76462623,37.43514529,38.12710842,37.76642801,37.39009361,38.16983528
8138,37.75443054,37.43913619,38.07705342,37.76527983,37.43514529,38.12710842,37.76647022,37.39009361,38.16983528
8139,37.75519953,37.43913619,38.07705342,37.76592533,37.43514529,38.12710842,37.76617499,37.39009361,38.16983528
8140,37.75692676,37.43913619,38.07705342,37.76627278,37.43514529,38.12710842,37.76613216,37.39009361,38.16983528
8141,37.75941397,37.43913619,38.07705342,37.76661066,37.43514529,38.12710842,37.76603515,37.39009361,38.16983528
8142,37.76599840,37.43913619,38.07705342,37.76692976,37.43514529,38.12710842,37.76618110,37.39009361,38.16983528
8143,37.76847886,37.43913619,38.07705342,37.76676477,37.43514529,38.12710842,37.76608774,37.39009361,38.16983528
8144,37.76682196,37.43913619,38.07705342,37.76676998,37.43514529,38.12710842,37.76609281,37.39009361,38.16983528
8145,37.76270751,37.43913619,38.07705342,37.76676295,37.43514529,38.12710842,37.76609029,37.39009361,38.16983528
8146,37.75948575,37.43913619,38.07705342,37.76629311,37.43514529,38.12710842,37.76579952,37.39009361,38.16983528
8147,37.76028422,37.43913619,38.07705342,37.76743690,37.43514529,38.12710842,37.76595060,37.39009361,38.16983528
8148,37.75619925,37.43913619,38.07705342,37.76694402,37.43514529,38.12710842,37.76580190,37.39009361,38.16983528
8149,37.75783324,37.43913619,38.07705342,37.76710543,37.43514529,38.12710842,37.76585026,37.39009361,38.16983528
8150,37.76024692,37.43913619,38.07705342,37.76774993,37.43514529,38.12710842,37.76599728,37.39009361,38.16983528
8151,37.76606235,37.43913619,38.07705342,37.76809603,37.43514529,38.12710842,37.76624243,37.39009361,38.16983528
8152,37.76361177,37.43913619,38.07705342,37.76760495,37.43514529,38.12710842,37.76634001,37.39009361,38.16983528
8153,37.76360179,37.43913619,38.07705342,37.76761236,37.43514529,38.12710842,37.76634001,37.39009361,38.16983528
8154,37.76854085,37.43913619,38.07705342,37.76811343,37.43514529,38.12710842,37.76624289,37.39009361,38.16983528
8155,37.76926137,37.43913619,38.07705342,37.76793614,37.43514529,38.12710842,37.76599266,37.39009361,38.16983528
8156,37.76839749,37.43913619,38.07705342,37.76695732,37.43514529,38.12710842,37.76589396,37.39009361,38.16983528
8157,37.76269843,37.43913619,38.07705342,37.76663779,37.43514529,38.12710842,37.76555183,37.39009361,38.16983528
8158,37.76113045,37.43913619,38.07705342,37.76599740,37.43514529,38.12710842,37.76544963,37.39009361,38.16983528
8159,37.75296051,37.43913619,38.07705342,37.76583400,37.43514529,38.12710842,37.76525757,37.39009361,38.16983528
8160,37.75124943,37.43913619,38.07705342,37.76616080,37.43514529,38.12710842,37.76525133,37.39009361,38.16983528
8161,37.75127793,37.43913619,38.07705342,37.76583770,37.43514529,38.12710842,37.76534866,37.39009361,38.16983528
8162,37.75288324,37.43913619,38.07705342,37.76569141,37.43514529,38.12710842,37.76534800,37.39009361,38.16983528
8163,37.75614123,37.43913619,38.07705342,37.76489152,37.43514529,38.12710842,37.76534577,37.39009361,38.16983528
8164,37.75696879,37.43913619,38.07705342,37.76522043,37.43514529,38.12710842,37.76514923,37.39009361,38.16983528
8165,37.75532383,37.43913619,38.07705342,37.76438579,37.43514529,38.12710842,37.76500498,37.39009361,38.16983528
8166,37.76348485,37.53493021,38.07705342,37.76438207,37.43514529,38.12710842,37.76539773,37.39009361,38.16983528
8167,37.76757979,37.53493021,38.07705342,37.76453452,37.43514529,38.12710842,37.76530029,37.39009361,38.16983528
8168,37.76445381,37.53493021,38.07705342,37.76421463,37.43514529,38.12710842,37.76530419,37.39009361,38.16983528
8169,37.76694355,37.53493021,38.07705342,37.76535876,37.43514529,38.12710842,37.76564857,37.39009361,38.16983528
8170,37.76610010,37.53493021,38.07705342,37.76552228,37.43514529,38.12710842,37.76574772,37.39009361,38.16983528
8171,37.76363401,37.53493021,38.07705342,37.76519417,37.43514529,38.12710842,37.76555059,37.39009361,38.16983528
8172,37.76768275,37.53493021,38.07705342,37.76520765,37.43514529,38.12710842,37.76569635,37.39009361,38.16983528
8173,37.77012452,37.53493021,38.07705342,37.76472473,37.43514529,38.12710842,37.76579383,37.39009361,38.16983528
8174,37.77100723,37.53493021,38.07705342,37.76440693,37.43514529,38.12710842,37.76594535,37.39009361,38.16983528
8175,37.76692226,37.53493021,38.07705342,37.76456308,37.43514529,38.12710842,37.76594443,37.39009361,38.16983528
8176,37.76370090,37.53493021,38.07705342,37.76375541,37.43514529,38.12710842,37.76570504,37.39009361,38.16983528
8177,37.76446088,37.53493021,38.07705342,37.76406881,37.43514529,38.12710842,37.76574835,37.39009361,38.16983528
8178,37.75869934,37.53493021,38.07705342,37.76323589,37.43514529,38.12710842,37.76559631,37.39009361,38.16983528
8179,37.76278287,37.53493021,38.07705342,37.76423139,37.43514529,38.12710842,37.76599411,37.39009361,38.16983528
8180,37.76446728,37.53493021,38.07705342,37.76490628,37.43514529,38.12710842,37.76609563,37.39009361,38.16983528
8181,37.76603087,37.53493021,38.07705342,37.76506967,37.43514529,38.12710842,37.76609503,37.39009361,38.16983528
8182,37.75784951,37.53493021,38.02800641,37.76410452,37.43514529,38.12710842,37.76594677,37.39009361,38.16983528
8183,37.76194516,37.53493021,38.02800641,37.76427905,37.43514529,38.12710842,37.76614117,37.39009361,38.16983528
8184,37.76028791,37.53493021,38.02800641,37.76509803,37.43514529,38.12710842,37.76624018,37.39009361,38.16983528
8185,37.76028106,37.53493021,38.02800641,37.76479301,37.43514529,38.12710842,37.76623984,37.39009361,38.16983528
8186,37.75793496,37.53493021,38.02800641,37.76448685,37.43514529,38.12710842,37.76638913,37.39009361,38.16983528
8187,37.75960635,37.53624600,38.02800641,37.76497705,37.43514529,38.12710842,37.76610127,37.39009361,38.16983528
8188,37.75884489,37.53624600,38.02800641,37.76483816,37.43514529,38.12710842,37.76634809,37.39009361,38.16983528
8189,37.76121792,37.53624600,38.02800641,37.76564933,37.43514529,38.12710842,37.76659319,37.39009361,38.16983528
8190,37.76362845,37.53624600,38.02800641,37.76628978,37.43514529,38.12710842,37.76688620,37.39009361,38.16983528
8191,37.76443789,37.53624600,38.02800641,37.76546209,37.43514529,38.12710842,37.76673743,37.39009361,38.16983528
8192,37.76286873,37.53624600,38.02800641,37.76563865,37.43514529,38.12710842,37.76644609,37.39009361,38.16983528
8193,37.75799450,37.53624600,38.02800641,37.76499095,37.43514529,38.12710842,37.76634826,37.39009361,38.16983528
8194,37.75961095,37.53624600,38.02800641,37.76498012,37.43514529,38.12710842,37.76634498,37.39009361,38.16983528
8195,37.75886055,37.53624600,38.02800641,37.76498175,37.43514529,38.12710842,37.76619727,37.39009361,38.16983528
8196,37.76534175,37.53624600,38.02800641,37.76595986,37.43514529,38.12710842,37.76644123,37.39009361,38.16983528
8197,37.76850649,37.53624600,38.02800641,37.76562537,37.43514529,38.12710842,37.76663146,37.39009361,38.16983528
8198,37.76523852,37.53624600,38.02800641,37.76513147,37.43514529,38.12710842,37.76662618,37.39009361,38.16983528
8199,37.76446854,37.53624600,38.02800641,37.76382998,37.43514529,38.12710842,37.76633720,37.39009361,38.16983528
8200,37.76356644,37.53624600,38.02800641,37.76416040,37.43514529,38.12710842,37.76624024,37.39009361,38.16983528
8201,37.76679818,37.53624600,38.02800641,37.76530989,37.43514529,38.12710842,37.76668202,37.39009361,38.16983528
8202,37.76358252,37.53624600,38.02800641,37.76564145,37.43514529,38.12710842,37.76673196,37.39009361,38.16983528
8203,37.76519536,37.53624600,38.02800641,37.76498506,37.43514529,38.12710842,37.76668854,37.39009361,38.16983528
8204,37.76272685,37.53624600,38.02800641,37.76481803,37.43514529,38.12710842,37.76648958,37.39009361,38.16983528
8205,37.76850818,37.53624600,38.02800641,37.76615110,37.43514529,38.12710842,37.76678633,37.39009361,38.16983528
8206,37.76764457,37.53624600,38.02800641,37.76548967,37.43514529,38.12710842,37.76654055,37.39009361,38.16983528
8207,37.76442460,37.53624600,38.02800641,37.76517846,37.43514529,38.12710842,37.76639928,37.39009361,38.16983528
8208,37.77096153,37.53624600,38.02800641,37.76615905,37.43514529,38.12710842,37.76669065,37.39009361,38.16983528
8209,37.76768358,37.53624600,38.02800641,37.76534984,37.43514529,38.12710842,37.76659372,37.39009361,38.16983528
8210,37.76362593,37.53624600,38.02800641,37.76421338,37.43514529,38.12710842,37.76674116,37.39009361,38.16983528
8211,37.75950393,37.53624600,38.02621325,37.76389847,37.43514529,38.12710842,37.76698389,37.39009361,38.16983528
8212,37.75866940,37.53624600,38.02621325,37.76373169,37.43514529,38.12710842,37.76669154,37.39009361,38.16983528
8213,37.75543806,37.53624600,38.02621325,37.76307753,37.43514529,38.12710842,37.76640475,37.39009361,38.16983528
8214,37.75212572,37.53624600,38.02621325,37.76292953,37.43514529,38.12710842,37.76645381,37.39009361,38.16983528
8215,37.75303821,37.53624600,38.02621325,37.76246214,37.43514529,38.12710842,37.76655296,37.39009361,38.16983528
8216,37.75387675,37.53624600,38.02621325,37.76262785,37.43514529,38.12710842,37.76660140,37.39009361,38.16983528
8217,37.75625483,37.53624600,38.02621325,37.76212664,37.43514529,38.12710842,37.76654916,37.39009361,38.16983528
8218,37.75543029,37.53624600,38.02621325,37.76195791,37.43514529,38.12710842,37.76664603,37.39009361,38.16983528
8219,37.75703479,37.53624600,38.02621325,37.76163862,37.43514529,38.12710842,37.76654511,37.39009361,38.16983528
8220,37.75139870,37.48797410,38.02621325,37.76016551,37.43514529,38.12710842,37.76615391,37.39009361,38.16983528
8221,37.75222424,37.48797410,38.02621325,37.76000752,37.43514529,38.12710842,37.76644745,37.39009361,38.16983528
8222,37.75389966,37.48797410,38.02621325,37.76050600,37.43514529,38.12710842,37.76679139,37.39009361,38.16983528
8223,37.75393157,37.48797410,38.02621325,37.76051023,37.43514529,38.12710842,37.76660124,37.39009361,38.16983528
8224,37.75628647,37.48797410,38.02621325,37.76065653,37.43514529,38.12710842,37.76684095,37.39009361,38.16983528
8225,37.75793142,37.48797410,38.02621325,37.76065453,37.43514529,38.12710842,37.76674180,37.39009361,38.16983528
8226,37.75303899,37.48797410,38.02621325,37.76032944,37.43514529,38.12710842,37.76659094,37.39009361,38.16983528
8227,37.75144262,37.48797410,38.02621325,37.76099036,37.43514529,38.12710842,37.76634981,37.39009361,38.16983528
8228,37.74810963,37.48797410,38.02621325,37.76066927,37.43514529,38.12710842,37.76625237,37.39009361,38.16983528
8229,37.74308340,37.48797410,38.02621325,37.76065587,37.43514529,38.12710842,37.76629566,37.39009361,38.16983528
8230,37.74218089,37.48797410,38.02621325,37.76064028,37.43514529,38.12710842,37.76638968,37.39009361,38.16983528
8231,37.74711608,37.48797410,38.02621325,37.76113142,37.43514529,38.12710842,37.76643981,37.39009361,38.16983528
8232,37.74876818,37.48797410,38.02621325,37.76195211,37.43514529,38.12710842,37.76658798,37.39009361,38.16983528
8233,37.74867336,37.48797410,38.02621325,37.76260571,37.43514529,38.12710842,37.76648652,37.39009361,38.16983528
8234,37.74690666,37.48797410,38.02621325,37.76275183,37.43514529,38.12710842,37.76653203,37.39009361,38.16983528
