episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius
9131,37.82964666126745,40.80294117647059,3,0.3377532184123993,0.0032205499315722205,0.87265625,0.87265625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9132,37.63468554833065,40.60686274509804,3,0.34313382133841513,0.0026473904672450464,0.86953125,0.86953125,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9133,37.88198165517919,40.851960784313725,3,0.33695839121937754,0.0025036822282632058,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9134,37.7830539540091,40.75392156862745,3,0.3407136060297489,0.0027093564500836214,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9135,37.72810014645394,40.70088235294118,3,0.3401480831205845,0.004357122584877178,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9136,37.73386460555565,40.70490196078431,3,0.3409636661410332,0.0014892979367187166,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9137,37.78108026979857,40.75392156862745,3,0.33635752126574514,0.004542219267933908,0.871875,0.871875,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9138,37.583496603282285,40.557843137254906,3,0.34195682108402253,0.0024061063340075563,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
9139,37.5326205174766,40.50480392156863,3,0.33849722146987915,0.004607086573451579,0.8671875,0.8671875,0.00855816496101822,0.00855816496101822,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9140,37.68384453487009,40.65588235294118,3,0.3394043415784836,0.0027625593903483243,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9141,37.83145060486766,40.80294117647059,3,0.3388716347515583,0.0020095540006119374,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9142,37.68435684358599,40.65588235294118,3,0.34040623605251313,0.004367120735322926,0.8703125,0.8703125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9143,37.73438832702127,40.70490196078431,3,0.3368495896458626,0.005247498181791437,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9144,37.63467934100601,40.60686274509804,3,0.3392994664609432,0.0014360670111868655,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9145,37.73337645142912,40.70490196078431,3,0.339166110008955,0.003207392120831884,0.87109375,0.87109375,0.007411588266019639,0.007411588266019639,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9146,37.78229682375329,40.75392156862745,3,0.3389046356081963,0.0014731056726577441,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9147,37.43987447225933,40.41078431372549,3,0.34066969305276873,0.0019200729942628616,0.86640625,0.86640625,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9148,37.68775130924463,40.65588235294118,3,0.3417933829128742,0.0030221566355170646,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9149,37.921956355604266,40.89696078431373,3,0.33790807649493215,0.0020024575073588746,0.8734375,0.8734375,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14783,True,12,1
9150,37.636395461836976,40.60686274509804,3,0.33771412149071695,0.003597172943439689,0.86953125,0.86953125,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9151,37.92417857782649,40.89696078431373,3,0.33869938626885415,0.0017183258366116059,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9152,37.68486915230189,40.65588235294118,3,0.3403656639158726,0.0019524052617863035,0.8703125,0.8703125,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9153,37.73323086540818,40.70490196078431,3,0.3422633111476898,0.00099172403343333,0.87109375,0.87109375,0.006051536478449089,0.006051536478449089,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9154,37.833184672963355,40.80294117647059,3,0.3385430879890919,0.004376365701248046,0.87265625,0.87265625,0.007654655446197431,0.007654655446197431,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9155,38.02689529609273,40.99901960784313,3,0.3406043641269207,0.0029786315843793477,0.87578125,0.87578125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9156,38.076572798672714,41.04803921568627,3,0.33758229315280913,0.003129795800661012,0.8765625,0.8765625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9157,37.831276288419105,40.80294117647059,3,0.337628685683012,0.005958115082514191,0.87265625,0.87265625,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9158,37.73454665488187,40.70490196078431,3,0.3428820990025997,0.0027457866377379476,0.87109375,0.87109375,0.008907620508587016,0.008907620508587016,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9159,37.8797773802217,40.851960784313725,3,0.34235720336437225,0.0035739690443193843,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9160,37.68359971333018,40.65588235294118,3,0.3411145396530628,0.003103301466562254,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9161,37.684769916782926,40.65588235294118,3,0.34024536088109014,0.003103024962518087,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9162,38.02221779351276,40.995,3,0.3409908078610897,0.0037569027662273397,0.875,0.875,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9163,37.882743990860064,40.851960784313725,3,0.3395318999886513,0.0033373419012493184,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9164,37.83147475945703,40.80294117647059,3,0.3397614650428295,0.0024296983553497133,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9165,37.53493021181341,40.508823529411764,3,0.3383693791925907,0.00271655071248367,0.86796875,0.86796875,0.009043622580304864,0.009043622580304864,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
9166,37.587817657618395,40.557843137254906,3,0.34052410945296285,0.0026719493006344473,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9167,37.68375804119078,40.65588235294118,3,0.3381322115659714,0.004628054500403513,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9168,37.88094758367444,40.851960784313725,3,0.33897113502025605,0.004303517314694276,0.8734375,0.8734375,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9169,37.78128494816115,40.75392156862745,3,0.33719067052006724,0.0029565753055580484,0.871875,0.871875,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9170,38.075257009199035,41.04803921568627,3,0.3389908954501152,0.0020697125004452764,0.8765625,0.8765625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9171,37.63519164972191,40.60686274509804,3,0.34090113267302513,0.0017470938873745076,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9172,37.6375234384419,40.60686274509804,3,0.33931289836764333,0.004136415146630925,0.86953125,0.86953125,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9173,37.83353825152053,40.80294117647059,3,0.343228056281805,0.0022972502932846407,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9174,37.59065467082379,40.557843137254906,3,0.340633150190115,0.003067855434192372,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14767,True,12,1
9175,37.68369894884915,40.65588235294118,3,0.3405377738177776,0.0034891603245908896,0.8703125,0.8703125,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9176,37.87917857782649,40.851960784313725,3,0.33953446298837664,0.0027832967825026445,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9177,37.63593603813806,40.60686274509804,3,0.338498804718256,0.003119775066296366,0.86953125,0.86953125,0.007245014449606018,0.007245014449606018,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9178,37.83308335377391,40.80294117647059,3,0.34004650488495825,0.0019736581554411,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9179,37.58978925815844,40.557843137254906,3,0.3389252632856369,0.0037676696732899394,0.86875,0.86875,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9180,37.48924393730361,40.45980392156863,3,0.34027117267251017,0.0019799922854515095,0.8671875,0.8671875,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9181,37.682075529022136,40.65588235294118,3,0.34059859365224837,0.0019779334049104813,0.8703125,0.8703125,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9182,37.68418710297568,40.65588235294118,3,0.3400518625974655,0.005013561388040994,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9183,37.82960118900553,40.80294117647059,3,0.3371792048215866,0.00513306754071612,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9184,37.777119754297075,40.749901960784314,3,0.3416964203119278,0.0014081150065126564,0.87109375,0.87109375,0.006987712429686843,0.006987712429686843,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9185,37.979650901422204,40.95,3,0.3401230573654175,0.0015021097014941125,0.875,0.875,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9186,37.72810014645394,40.70088235294118,3,0.33913482502102854,0.0027735269524861612,0.8703125,0.8703125,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9187,37.78173816453542,40.75392156862745,3,0.33787498995661736,0.001641065385376909,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9188,37.82725047325132,40.79892156862745,3,0.33866613954305647,0.002666019358681629,0.871875,0.871875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9189,37.88025357069789,40.851960784313725,3,0.3392389342188835,0.0028463578453051773,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9190,37.72810014645394,40.70088235294118,3,0.34107416346669195,0.0028601503155736047,0.8703125,0.8703125,0.005182226234930313,0.005182226234930313,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9191,37.83139151252603,40.80294117647059,3,0.3407200835645199,0.0020515577356090575,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9192,37.73206066195544,40.70490196078431,3,0.33902019560337066,0.003897435015265766,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9193,37.68264693007967,40.65588235294118,3,0.3420002140104771,0.0022946880191143924,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9194,37.784296018050085,40.75392156862745,3,0.33552367240190506,0.003118052538382009,0.871875,0.871875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9195,37.92819818566963,40.90098039215687,3,0.3401426628232002,0.002594621119052241,0.87421875,0.87421875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9196,37.781185712642184,40.75392156862745,3,0.3402036279439926,0.004015872337145311,0.871875,0.871875,0.006720566614877052,0.006720566614877052,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9197,37.439258804370304,40.41078431372549,3,0.3410947769880295,0.0023762618947163966,0.86640625,0.86640625,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9198,37.78106352796427,40.75392156862745,3,0.3409713327884674,0.0021829714495774657,0.871875,0.871875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9199,37.881482088302945,40.851960784313725,3,0.3392641216516495,0.0021519824132858545,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9200,37.63721168443441,40.60686274509804,3,0.3377183526754379,0.004297831254306719,0.86953125,0.86953125,0.008769509500251424,0.008769509500251424,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9201,37.58682252386055,40.557843137254906,3,0.3393763072788715,0.003055752601787549,0.86875,0.86875,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9202,37.87806746671537,40.851960784313725,3,0.3407648853957653,0.005848768680079355,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
9203,38.07636812031014,41.04803921568627,3,0.33967552036046983,0.0011234292174641216,0.8765625,0.8765625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9204,37.83321961071562,40.80294117647059,3,0.3383056916296482,0.003183576621245275,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9205,37.92879698806484,40.90098039215687,3,0.3399789251387119,0.00267195899057841,0.87421875,0.87421875,0.005740991584648074,0.005740991584648074,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9206,37.58571882550451,40.557843137254906,3,0.34027386009693145,0.0023232591831067995,0.86875,0.86875,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9207,37.83015896998335,40.80294117647059,3,0.34066521748900414,0.002983656594592422,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9208,37.342625186010686,40.31274509803922,3,0.3427637815475464,0.004766337399045663,0.86484375,0.86484375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9209,37.97319818566963,40.94598039215687,3,0.3389451362192631,0.0014178361204834908,0.87421875,0.87421875,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9210,37.83031196875936,40.80294117647059,3,0.34144811183214185,0.0022379346888770535,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9211,37.783464943535556,40.75392156862745,3,0.3416718177497387,0.0010409006460125351,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9212,37.73343554377075,40.70490196078431,3,0.3384650096297264,0.0025419749578301874,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9213,37.684211257565046,40.65588235294118,3,0.34019518494606016,0.002133699534812354,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9214,37.685073830664464,40.65588235294118,3,0.34042237475514414,0.0035059079499565023,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9215,37.82904785887224,40.80294117647059,3,0.3365254797041416,0.003145024176138761,0.87265625,0.87265625,0.006346905003621844,0.006346905003621844,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
9216,37.68680925425704,40.65588235294118,3,0.3410507865250111,0.0023992961258848997,0.8703125,0.8703125,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9217,37.92931550410538,40.90098039215687,3,0.3407182082533836,0.0038046183145831304,0.87421875,0.87421875,0.007574499777213015,0.007574499777213015,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9218,37.73520454961871,40.70490196078431,3,0.3405562020838261,0.004639422585561792,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9219,37.686644365474486,40.65588235294118,3,0.33832143247127533,0.004196834066634706,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9220,37.73323086540818,40.70490196078431,3,0.34198304563760756,0.0023222362734766845,0.87109375,0.87109375,0.004941058844013093,0.004941058844013093,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9221,37.731666537922806,40.70490196078431,3,0.33834600150585176,0.0015040153991411043,0.87109375,0.87109375,0.00819381912632931,0.00819381912632931,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9222,37.833184672963355,40.80294117647059,3,0.3402499809861183,0.003220595948746915,0.87265625,0.87265625,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9223,37.83075777237856,40.80294117647059,3,0.3380528338253498,0.0032244032071466213,0.87265625,0.87265625,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9224,37.6340805386108,40.60686274509804,3,0.33972553759813306,0.002401380001451666,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9225,37.83081686472019,40.80294117647059,3,0.34178335294127465,0.0031443895147054935,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9226,37.87806746671537,40.851960784313725,3,0.34083263054490087,0.0011158105477194443,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14781,True,12,1
9227,37.73432883238151,40.70490196078431,3,0.3408577099442482,0.003719569238233019,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9228,37.92900166642741,40.90098039215687,3,0.3378993235528469,0.0025809953204570767,0.87421875,0.87421875,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9229,37.78233696693063,40.75392156862745,3,0.33987786769866946,0.0015902353946483793,0.871875,0.871875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9230,37.537238927714945,40.508823529411764,3,0.34097644686698914,0.0035844180081474482,0.86796875,0.86796875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9231,37.925289688937596,40.89696078431373,3,0.3398899719119072,0.002533103247482744,0.8734375,0.8734375,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9232,37.73382966780339,40.70490196078431,3,0.33925085216760636,0.0020211085480860576,0.87109375,0.87109375,0.006536406457297465,0.006536406457297465,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9233,37.8324845513787,40.80294117647059,3,0.3396729797124863,0.0037064632129541015,0.87265625,0.87265625,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9234,37.58838111996321,40.557843137254906,3,0.3404314048588276,0.003856189805405361,0.86875,0.86875,0.0046875,0.0046875,0.0,0.0,0.0,0.0,59,0,14769,True,12,1
9235,37.87515896998335,40.84794117647059,3,0.33886548951268197,0.0010029231314915336,0.87265625,0.87265625,0.008043461047646094,0.008043461047646094,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9236,37.92417857782649,40.89696078431373,3,0.3384170688688755,0.001103185985003765,0.8734375,0.8734375,0.0019136638615493578,0.0019136638615493578,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9237,37.63839998521835,40.60686274509804,3,0.3396600387990475,0.001860442644171398,0.86953125,0.86953125,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14767,True,12,1
9238,37.636308968157664,40.60686274509804,3,0.33905843645334244,0.002692390243705209,0.86953125,0.86953125,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9239,37.82745515161389,40.79892156862745,3,0.34053286612033845,0.001403701762531955,0.871875,0.871875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9240,37.981253288414436,40.95,3,0.33786567747592927,0.002364883147643756,0.875,0.875,0.007411588266019639,0.007411588266019639,0.0,0.0,0.0,0.0,59,0,14771,True,12,1
9241,37.83135657477377,40.80294117647059,3,0.33692179918289183,0.0010808163148661712,0.87265625,0.87265625,0.006810779599282302,0.006810779599282302,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9242,37.88094758367444,40.851960784313725,3,0.3388200648128986,0.002157331396485107,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9243,37.732119754297074,40.70490196078431,3,0.3380985550582409,0.0015393392838147937,0.87109375,0.87109375,0.00427908248050911,0.00427908248050911,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9244,37.6335682298949,40.60686274509804,3,0.3401357412338257,0.002669054204302549,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9245,37.777119754297075,40.749901960784314,3,0.3418291866779327,0.0013314103499598605,0.87109375,0.87109375,0.0034938562148434213,0.0034938562148434213,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9246,37.78225047325132,40.75392156862745,3,0.3390469834208488,0.0038353467877035906,0.871875,0.871875,0.0045554311678478905,0.0045554311678478905,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9247,37.880864336743436,40.851960784313725,3,0.3389143988490105,0.002082452178941583,0.8734375,0.8734375,0.005846339666834283,0.005846339666834283,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9248,37.92819818566963,40.90098039215687,3,0.337947878241539,0.0025902697146614638,0.87421875,0.87421875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9249,37.73452250029249,40.70490196078431,3,0.3393529489636421,0.0022929322778378605,0.87109375,0.87109375,0.0024705294220065464,0.0024705294220065464,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9250,37.73386460555565,40.70490196078431,3,0.33891175836324694,0.001889050004390118,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9251,37.73318255622944,40.70490196078431,3,0.33993623554706576,0.002933066585908423,0.87109375,0.87109375,0.005524271728019903,0.005524271728019903,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9252,37.83314244611554,40.80294117647059,3,0.3431271933019161,0.002977662268279043,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9253,37.68435684358599,40.65588235294118,3,0.3374814622104168,0.002928428235232142,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9254,37.72926293715161,40.70088235294118,3,0.34200402423739434,0.0018138386831125124,0.8703125,0.8703125,0.0015625,0.0015625,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9255,37.686024530244495,40.65588235294118,3,0.33892255276441574,0.003307246527263867,0.8703125,0.8703125,0.003827327723098716,0.003827327723098716,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9256,37.97319818566963,40.94598039215687,3,0.3385783225297928,0.0020900349609280036,0.87421875,0.87421875,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9257,37.680877924231716,40.65588235294118,3,0.34044268578290937,0.0020177038418642116,0.8703125,0.8703125,0.0029231698334171415,0.0029231698334171415,0.0,0.0,0.0,0.0,59,0,14783,True,12,1
9258,37.72941593592762,40.70088235294118,3,0.33942910879850385,0.002253844501414188,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9259,37.925289688937596,40.89696078431373,3,0.33865847662091253,0.0025556101035078987,0.8734375,0.8734375,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9260,37.87515896998335,40.84794117647059,3,0.3403892762959003,0.00444217272049705,0.87265625,0.87265625,0.003125,0.003125,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9261,37.72869894884915,40.70088235294118,3,0.34075280874967573,0.0020409555407174657,0.8703125,0.8703125,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9262,37.536041322924525,40.508823529411764,3,0.33998449966311456,0.003251273968426033,0.86796875,0.86796875,0.002923169833417142,0.002923169833417142,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9263,37.6365074391956,40.60686274509804,3,0.34212021306157114,0.001855175857103086,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14773,True,12,1
9264,37.83129305519638,40.80294117647059,3,0.3393011622130871,0.002150294363820281,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9265,37.29205439481995,40.26372549019608,3,0.34041106030344964,0.0036907201247493664,0.8640625,0.8640625,0.004555431167847891,0.004555431167847891,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9266,37.680191649721905,40.651862745098036,3,0.3406884916126728,0.002323119853866269,0.86953125,0.86953125,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9267,38.02843546898874,40.99901960784313,3,0.338273511081934,0.0033924004406082012,0.87578125,0.87578125,0.00625,0.00625,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
9268,37.83075777237856,40.80294117647059,3,0.34190711453557016,0.0022130094210934407,0.87265625,0.87265625,0.005298695299316616,0.005298695299316616,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9269,37.87515896998335,40.84794117647059,3,0.33881729245185854,0.0026741710443766464,0.87265625,0.87265625,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14779,True,12,1
9270,37.58571882550451,40.557843137254906,3,0.342477411031723,0.002740265878948482,0.86875,0.86875,0.003983608994994363,0.003983608994994363,0.0,0.0,0.0,0.0,59,0,14777,True,12,1
9271,37.78282512105716,40.75392156862745,3,0.3375087842345238,0.0022986064036039926,0.871875,0.871875,0.0038273277230987156,0.0038273277230987156,0.0,0.0,0.0,0.0,59,0,14775,True,12,1
