episode,total_reward,terminal_reward,terminal_priority,terminal_loss_mean,terminal_loss_std,terminal_metric1_mean,terminal_metric2_mean,terminal_metric1_std,terminal_metric2_std,terminal_stab_excess_m1,terminal_stab_excess_m2,terminal_stab_excess_loss,terminal_stab_violation,valid_steps,invalid_steps,total_bits,safe_neighbor_active,safe_neighbor_mutation_count,safe_neighbor_radius,exploration_mode,guarded_radius2_active,guarded_radius2_recent_frontier_expansions,guarded_radius2_recent_duplicate_rate,guarded_radius2_recent_dominated_rate,guarded_radius2_cooldown_remaining,guarded_radius2_safe_offset_count,samples_rejected_by_mask,samples_rejected_by_optimizer,steps_fallen_back_to_baseline,forbidden_mask_total,static_invalid_level_disabled,static_invalid_level_applied,static_invalid_level_scan_evaluated,static_invalid_level_scan_invalid,empirical_invalid_level_disabled,empirical_invalid_level_applied,rejection_optimizer_wall_seconds,baseline_prior_scale,base_action_source,proposal_direction,empirical_offset_success_rate,empirical_offset_failure_rate,frontier_seed_episode
51677,41.736201747661596,44.504950495049506,3,0.3369807302951813,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14259,True,12,1,radius1|cached_reward_hit,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9680055219981977,0.03460438755642855,47661
51678,41.878254271938694,44.66996699669967,3,0.3343239724636078,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14309,True,12,1,radius1|cached_reward_hit,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9702032800696637,0.03201670980675198,28103
51679,37.907299563555874,40.87159092254039,3,0.33725705742836,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9707414297704755,0.03158738861560362,-1
51680,37.55061926692645,40.52061656703596,3,0.3384019434452057,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9675894928591849,0.03521062254498966,-1
51681,41.7356894389457,44.504950495049506,3,0.34967291355133057,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14259,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9669844858927021,0.035814328807931575,36581
51682,41.72977328802782,44.504950495049506,3,0.33633172512054443,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9698504755070148,0.03284466133652558,30098
51683,38.22929357833345,41.200487177752215,3,0.3437163829803467,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9657109776573153,0.037624416955886315,-1
51684,37.53201363067892,40.500649570336286,3,0.33485347032546997,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9648786888553592,0.038328459761899775,-1
51685,42.226002325510294,45.0,3,0.32971087098121643,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14273,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9702100724058841,0.03224656626453328,30134
51686,37.20329966939872,40.1709413522041,3,0.3388708829879761,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.964897767326396,0.037792638248866375,-1
51687,42.2266200770698,45.0,3,0.335992693901062,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14271,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9702887105923844,0.03241410702157146,31427
51688,41.88007495737321,44.66996699669967,3,0.342692106962204,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14305,True,12,1,radius1|cached_reward_hit,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.970332197045438,0.03238615622677316,28560
51689,41.7356894389457,44.504950495049506,3,0.3471498489379883,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14259,True,12,1,radius1|cached_reward_hit,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9684236634916631,0.035011537547787665,40153
51690,42.06160357541964,44.834983498349835,3,0.33776986598968506,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14271,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.969080766140291,0.0336821551129373,30731
51691,37.71436226488142,40.68547067610205,3,0.34208232164382935,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,0,0.5,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9657154025880672,0.037532174330469036,-1
51692,42.043834761891326,44.834983498349835,3,0.3389225900173187,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14309,True,12,1,radius1|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9681051530836792,0.034435178810695556,27696
51693,42.06203263720454,44.834983498349835,3,0.3363618850708008,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14271,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9713897483533686,0.0312702265384057,30369
51694,41.72866838424135,44.504950495049506,3,0.336124062538147,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9656442129093938,0.037910675014183354,28975
51695,37.53210747818261,40.50081196292036,3,0.338763952255249,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9711540839362631,0.031398528908850205,-1
51696,42.2266200770698,45.0,3,0.3324659764766693,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14271,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9680380403130829,0.034726744528675746,29565
51697,41.72866838424135,44.504950495049506,3,0.34222257137298584,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9696480888806551,0.033004089158202056,28975
51698,41.733973318114735,44.504950495049506,3,0.33508411049842834,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14265,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9701512675320583,0.03239709374006157,35667
51699,17.80938336967577,20.586100749593463,2,0.3367169499397278,0.010828377731485065,0.8701171875,0.8701171875,0.005777421663183219,0.005777421663183219,0.0,0.0,0.0008283777314850652,0.0013579962811230575,59,0,14277,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.47833333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9669894619829246,0.03651035746543839,28318
51700,37.20257937084311,40.17077895962003,3,0.3410559296607971,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9667846696837534,0.03669461160612819,-1
51701,37.72077472608317,40.68628263902241,3,0.3408072590827942,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14763,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9666735265793179,0.03613837796297601,-1
51702,42.05882477765002,44.834983498349835,3,0.3313886821269989,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9667690976402027,0.0360724994527723,29825
51703,37.72229711604174,40.686607424190555,3,0.34187057614326477,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9685877035332814,0.034478744904521075,-1
51704,42.23144972365002,45.0,3,0.3430067002773285,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14259,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9640253373498119,0.0394496121753522,40150
51705,38.58560533567198,41.55162392584072,3,0.3377338647842407,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9704134664868281,0.03203744246288407,-1
51706,42.23014014150098,45.0,3,0.34630894660949707,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14261,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9691454269231622,0.03310978238191748,39955
51707,38.23334496235462,41.200974355504435,3,0.33919990062713623,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9663565377325627,0.03657800407569716,-1
51708,42.064664216151904,44.834983498349835,3,0.3474794030189514,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14263,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9701047662373372,0.032472185477030555,39540
51709,41.73695679424692,44.504950495049506,3,0.3329330384731293,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14259,True,12,1,radius1|cached_reward_hit,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9683254242181275,0.03378823726308337,50237
51710,37.36828123329662,40.33595785385427,3,0.339363157749176,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.969683551386236,0.03257020017137413,-1
51711,37.53083397448742,40.500649570336286,3,0.3343212902545929,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.965779638142751,0.0378144346347321,-1
51712,41.73220431226678,44.504950495049506,3,0.35320377349853516,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14269,True,12,1,radius1|cached_reward_hit,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9679660386584663,0.034797086364878986,32675
51713,37.36446368278741,40.33547067610205,3,0.34070688486099243,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9691658813598814,0.03415598447150071,-1
51714,37.55693479953768,40.52159092254039,3,0.3432554006576538,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9681448803427478,0.03468973589877355,-1
51715,42.0640125287397,44.834983498349835,3,0.33311283588409424,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14263,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9680941414914441,0.03617016218877314,37472
51716,37.199927053995985,40.17045417445188,3,0.34450680017471313,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14773,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9689108891306759,0.03382931810384141,-1
51717,42.22902282306523,45.0,3,0.34034520387649536,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14265,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9706505359828806,0.03159297739153797,35433
51718,41.891480610934025,44.66996699669967,3,0.33390867710113525,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14281,True,12,1,radius1|cached_reward_hit,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9686406954991301,0.0343576160596845,27833
51719,37.20379148595059,40.17110374478818,3,0.34166139364242554,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9705686868394953,0.03189258725710661,-1
51720,37.38673103120221,40.35592485055394,3,0.33847203850746155,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9693366438501158,0.033546964798046856,-1
51721,41.89833192502805,44.66996699669967,3,0.3367539644241333,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14267,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9685843754984105,0.03422378531340418,32618
51722,37.719513512043555,40.686120246438335,3,0.3453892469406128,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.971304667921744,0.031185987841136673,-1
51723,42.064664216151904,44.834983498349835,3,0.3474794030189514,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14263,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9694509903659366,0.03418349101398035,39540
51724,41.895929179032635,44.66996699669967,3,0.33807939291000366,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14273,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9692944828908678,0.033311816167238696,29530
51725,37.88172362619809,40.850974355504434,3,0.33930590748786926,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9701350767618386,0.0321349400473383,-1
51726,42.22606141785192,45.0,3,0.325758695602417,0.0,0.88671875,0.88671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14273,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9684715834558792,0.034289303947687796,29735
51727,38.069471186479205,41.03612024643834,3,0.3420686721801758,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9706766574835629,0.03139328140866409,-1
51728,42.06160357541964,44.834983498349835,3,0.340751051902771,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14271,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9677286155155548,0.035979932773078316,29530
51729,42.04094964303805,44.834983498349835,3,0.33216801285743713,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14319,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9697681787613096,0.03296035639928229,28041
51730,41.72866838424135,44.504950495049506,3,0.34222257137298584,0.0,0.86328125,0.86328125,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9710907945798964,0.0314078757490141,28975
51731,41.895370519814755,44.66996699669967,3,0.33388468623161316,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14275,True,12,1,radius1|cached_reward_hit,False,0,0.5016666666666667,0.4766666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9698954824739556,0.03280210696127716,27856
51732,37.71813570620637,40.685795461270196,3,0.3382144272327423,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,0,0.5066666666666667,0.4716666666666667,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9703912813259222,0.031576309419384184,-1
51733,41.90076503293749,44.66996699669967,3,0.34326910972595215,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14259,True,12,1,radius1|cached_reward_hit,False,0,0.5066666666666667,0.4716666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.96918008369322,0.03370244492038197,43140
51734,37.88681359863157,40.85162392584072,3,0.3376816213130951,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14759,True,12,1,radius1,False,0,0.5066666666666667,0.4716666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.969009498950976,0.03297957483779871,-1
51735,42.20778237927819,45.0,3,0.32360324263572693,0.0,0.88671875,0.88671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14309,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5066666666666667,0.4716666666666667,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9698089898643297,0.032745705760076654,28165
51736,37.367654964834905,40.335795461270195,3,0.33880582451820374,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14769,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9692639498386613,0.033107403923704405,-1
51737,41.89767403029121,44.66996699669967,3,0.3505179286003113,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14269,True,12,1,radius1|cached_reward_hit,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.970829100685129,0.03205279758452944,32580
51738,37.53024137941686,40.500649570336286,3,0.34386417269706726,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9666496024106078,0.03721606954830039,-1
51739,42.23014014150098,45.0,3,0.34630894660949707,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14261,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.505,0.47333333333333333,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9706557574766728,0.03202501758715978,39955
51740,41.878254271938694,44.66996699669967,3,0.3343239724636078,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14309,True,12,1,radius1|cached_reward_hit,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9679647944777531,0.034919327935544864,28103
51741,37.36927138488736,40.33612024643834,3,0.3375970125198364,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14765,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9705831624953039,0.031696052440598727,-1
51742,37.532474549129255,40.50097435550443,3,0.3407711982727051,0.0,0.875,0.875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9651269544268845,0.038338825152013985,-1
51743,41.891480610934025,44.66996699669967,3,0.33390867710113525,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14281,True,12,1,radius1|cached_reward_hit,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9696664227293382,0.0337510347165905,27833
51744,37.530758140311484,40.500649570336286,3,0.3383539319038391,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14771,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,1,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.9676200775345135,0.03528109428698863,-1
51745,42.22606141785192,45.0,3,0.325758695602417,0.0,0.88671875,0.88671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14273,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9659754742289105,0.036258071349321706,29735
51746,37.71775293599276,40.68595785385427,3,0.34543508291244507,0.0,0.87109375,0.87109375,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,baseline,empirical_bidirectional_radius1,0.9675150509898788,0.035632371492911055,-1
51747,37.88187041764946,40.850974355504434,3,0.3392801880836487,0.0,0.87890625,0.87890625,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14767,True,12,1,radius1,False,0,0.5033333333333333,0.475,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,exploratory,empirical_bidirectional_radius1,0.966907197101563,0.03652404665338859,-1
51748,42.22606141785192,45.0,3,0.325758695602417,0.0,0.88671875,0.88671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14273,True,12,1,radius1|cached_reward_hit|validation_required,False,0,0.49833333333333335,0.48,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9701111991059922,0.03259084972062458,29735
51749,41.89964771450174,44.66996699669967,3,0.3456665575504303,0.0,0.8671875,0.8671875,0.0,0.0,0.0,0.0,0.0,0.0,59,0,14263,True,12,1,radius1|cached_reward_hit,False,0,0.49833333333333335,0.48,0,0,0,0,0,11,56,0,2699,56,0,0,0.0,0.15,frontier,empirical_bidirectional_radius1,0.9666798675675087,0.03677967155655218,39372
