task,arch,model,probe,probe_display,layer,count,n_zero,pct_zero,n_gt1,pct_gt1,n_gt10,pct_gt10,"pct_(1e-08,1e-07]","pct_(1e-07,1e-06]","pct_(1e-06,1e-05]","pct_(1e-05,1e-04]","pct_(1e-04,1e-03]","pct_(1e-03,1e-02]","pct_(1e-02,1e-01]","pct_(1e-01,1e+00]","pct_(1e+00,1e+01]","pct_(1e+01,1e+02]","pct_(1e+02,1e+03]","pct_(1e+03,1e+04]","pct_(1e+04,1e+05]"
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,1,1120796672,10,0.0000,69966483,6.2426,997599,0.0890,0.0000,0.0002,0.0015,0.0152,0.1522,1.5219,15.0488,77.0175,6.1536,0.0890,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,2,1120796672,13,0.0000,9648371,0.8608,117891,0.0105,0.0000,0.0003,0.0026,0.0258,0.2583,2.5800,25.0571,71.2151,0.8503,0.0105,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,3,1120796672,12,0.0000,26374269,2.3532,2,0.0000,0.0000,0.0002,0.0021,0.0206,0.2051,2.0507,20.1052,75.2629,2.3532,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,4,1120796672,6,0.0000,2841307,0.2535,2052113,0.1831,0.0000,0.0004,0.0036,0.0362,0.3627,3.6243,34.6232,61.0961,0.0704,0.1831,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,5,1120796672,11,0.0000,4521301,0.4034,2036594,0.1817,0.0000,0.0003,0.0032,0.0319,0.3184,3.1840,30.6230,65.4358,0.2217,0.1817,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,6,1120796672,20,0.0000,4073476,0.3634,1491422,0.1331,0.0000,0.0004,0.0035,0.0352,0.3518,3.5193,33.5423,62.1841,0.2304,0.1331,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,7,1120796672,6,0.0000,3874224,0.3457,1825282,0.1629,0.0000,0.0004,0.0037,0.0376,0.3746,3.7459,35.5678,59.9242,0.1828,0.1629,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,8,1120796672,8,0.0000,5076795,0.4530,15595,0.0014,0.0000,0.0003,0.0027,0.0275,0.2755,2.7535,26.7590,69.7285,0.4516,0.0014,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,9,1120796672,11,0.0000,2740668,0.2445,8551,0.0008,0.0000,0.0004,0.0037,0.0367,0.3672,3.6668,34.5978,61.0828,0.2438,0.0008,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,10,1120796672,16,0.0000,6334448,0.5652,8551,0.0008,0.0000,0.0003,0.0027,0.0269,0.2686,2.6832,25.9713,70.4819,0.5644,0.0008,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,11,1120796672,14,0.0000,10297146,0.9187,8661,0.0008,0.0000,0.0002,0.0023,0.0236,0.2352,2.3500,22.8936,73.5763,0.9180,0.0008,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,12,1120796672,13,0.0000,6511505,0.5810,19079,0.0017,0.0000,0.0003,0.0026,0.0256,0.2555,2.5530,24.7896,71.7926,0.5793,0.0017,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,13,1120796672,14,0.0000,7473945,0.6668,18593,0.0017,0.0000,0.0003,0.0026,0.0257,0.2577,2.5762,24.9827,71.4880,0.6652,0.0017,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,14,1120796672,9,0.0000,4498654,0.4014,38848,0.0035,0.0000,0.0003,0.0028,0.0281,0.2816,2.8139,27.1134,69.3585,0.3979,0.0035,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,15,1120796672,15,0.0000,10588519,0.9447,37153,0.0033,0.0000,0.0002,0.0022,0.0222,0.2220,2.2173,21.6892,74.9022,0.9414,0.0033,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,16,1120796672,9,0.0000,23424945,2.0900,620,0.0001,0.0000,0.0002,0.0022,0.0214,0.2138,2.1385,20.9418,74.5920,2.0900,0.0001,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,17,1120796672,8,0.0000,18342169,1.6365,371149,0.0331,0.0000,0.0002,0.0019,0.0194,0.1938,1.9366,19.0812,77.1303,1.6034,0.0263,0.0068,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,18,1120796672,13,0.0000,25062235,2.2361,223100,0.0199,0.0000,0.0002,0.0019,0.0188,0.1885,1.8843,18.5642,77.1060,2.2162,0.0130,0.0069,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,19,1120796672,7,0.0000,8697000,0.7760,176832,0.0158,0.0000,0.0002,0.0022,0.0218,0.2177,2.1787,21.4009,75.4024,0.7602,0.0113,0.0045,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,20,1120796672,16,0.0000,37784056,3.3712,245821,0.0219,0.0000,0.0002,0.0023,0.0230,0.2305,2.3018,22.4831,71.5877,3.3492,0.0219,0.0001,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,21,1120796672,8,0.0000,14285509,1.2746,236596,0.0211,0.0000,0.0002,0.0024,0.0236,0.2359,2.3587,23.0307,73.0739,1.2535,0.0085,0.0126,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,22,1120796672,14,0.0000,24246906,2.1634,516034,0.0460,0.0000,0.0002,0.0024,0.0238,0.2372,2.3728,23.2558,71.9445,2.1173,0.0347,0.0114,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,23,1120796672,18,0.0000,28055181,2.5031,18,0.0000,0.0000,0.0002,0.0021,0.0214,0.2140,2.1396,20.7031,74.4164,2.5031,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,ffn2_output,FFN2 output,AGG,26899120128,277,0.0000,660940171,2.4571,14918712,0.0555,0.0000,0.0003,0.0025,0.0250,0.2502,2.5010,24.2294,70.5345,2.4016,0.0537,0.0018,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,0,1120796672,0,0.0000,118439005,10.5674,41035,0.0037,0.0000,0.0001,0.0013,0.0133,0.1328,1.3267,13.0409,74.9175,10.5637,0.0037,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,1,1120796672,0,0.0000,46025564,4.1065,985145,0.0879,0.0000,0.0002,0.0017,0.0172,0.1720,1.7193,16.9411,77.0420,4.0186,0.0879,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,2,1120796672,0,0.0000,14392318,1.2841,1065042,0.0950,0.0000,0.0002,0.0022,0.0219,0.2196,2.1944,21.4951,74.7823,1.1891,0.0950,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,3,1120796672,0,0.0000,14188277,1.2659,130909,0.0117,0.0000,0.0002,0.0021,0.0213,0.2125,2.1242,20.8533,75.5204,1.2542,0.0117,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,4,1120796672,0,0.0000,8538255,0.7618,0,0.0000,0.0000,0.0003,0.0032,0.0323,0.3245,3.2440,31.0861,64.5476,0.7618,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,5,1120796672,0,0.0000,10648454,0.9501,0,0.0000,0.0001,0.0005,0.0046,0.0459,0.4585,4.5819,41.7023,52.2562,0.9501,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,6,1120796672,0,0.0000,11052128,0.9861,14602,0.0013,0.0001,0.0006,0.0057,0.0568,0.5693,5.6841,49.6290,43.0683,0.9848,0.0013,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,7,1120796672,0,0.0000,9132876,0.8149,1042828,0.0930,0.0001,0.0005,0.0045,0.0454,0.4538,4.5327,41.5989,52.5493,0.7218,0.0930,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,8,1120796672,0,0.0000,10074542,0.8989,1070480,0.0955,0.0000,0.0003,0.0034,0.0339,0.3390,3.3911,32.3236,63.0098,0.8034,0.0955,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,9,1120796672,0,0.0000,8690363,0.7754,1091280,0.0974,0.0000,0.0003,0.0031,0.0307,0.3069,3.0718,29.4975,66.3144,0.6780,0.0974,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,10,1120796672,0,0.0000,15206771,1.3568,1091634,0.0974,0.0000,0.0002,0.0022,0.0222,0.2218,2.2171,21.3329,74.8467,1.2594,0.0974,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,11,1120796672,0,0.0000,24273095,2.1657,1091808,0.0974,0.0000,0.0002,0.0019,0.0196,0.1957,1.9579,18.7333,76.9256,2.0683,0.0974,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,12,1120796672,0,0.0000,35440820,3.1621,1089432,0.0972,0.0000,0.0002,0.0018,0.0179,0.1785,1.7845,17.2302,77.6248,3.0649,0.0972,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,13,1120796672,0,0.0000,60203766,5.3715,1015839,0.0906,0.0000,0.0002,0.0016,0.0162,0.1617,1.6157,15.1692,77.6639,5.2809,0.0906,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,14,1120796672,0,0.0000,88345411,7.8824,144092,0.0129,0.0000,0.0002,0.0015,0.0145,0.1458,1.4561,13.8183,76.6813,7.8695,0.0129,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,15,1120796672,0,0.0000,110185289,9.8310,732633,0.0654,0.0000,0.0001,0.0013,0.0136,0.1357,1.3569,13.0608,75.6006,9.7656,0.0654,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,16,1120796672,0,0.0000,114309235,10.1989,402604,0.0359,0.0000,0.0001,0.0013,0.0131,0.1310,1.3096,12.8878,75.4581,10.1630,0.0359,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,17,1120796672,0,0.0000,135295833,12.0714,18191,0.0016,0.0000,0.0002,0.0015,0.0153,0.1529,1.5270,14.0896,72.1421,12.0698,0.0016,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,18,1120796672,0,0.0000,158233070,14.1179,0,0.0000,0.0000,0.0002,0.0018,0.0179,0.1795,1.7836,13.9163,69.9829,14.1179,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,19,1120796672,0,0.0000,190927087,17.0349,17379,0.0016,0.0000,0.0002,0.0018,0.0182,0.1819,1.8044,13.2738,67.6848,17.0334,0.0016,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,20,1120796672,0,0.0000,198995241,17.7548,105483,0.0094,0.0000,0.0002,0.0015,0.0152,0.1508,1.5050,13.0608,67.5117,17.7454,0.0094,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,21,1120796672,0,0.0000,215106783,19.1923,389231,0.0347,0.0000,0.0001,0.0012,0.0123,0.1229,1.2318,11.6853,67.7540,19.1576,0.0347,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,22,1120796672,0,0.0000,226948046,20.2488,427619,0.0382,0.0000,0.0001,0.0013,0.0130,0.1299,1.2953,11.8118,66.4997,20.2107,0.0382,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,23,1120796672,0,0.0000,144863350,12.9250,0,0.0000,0.0000,0.0001,0.0011,0.0109,0.1101,1.1007,10.9667,74.8853,12.9250,0.0000,0.0000,0.0000,0.0000
bl_cola,bert,yoshitomo-matsubara/bert-large-uncased-cola,post_ffn_ln,Post-FFN sub-block,AGG,26899120128,0,0.0000,1969515579,7.3219,11967266,0.0445,0.0000,0.0002,0.0022,0.0224,0.2245,2.2423,20.8002,69.3862,7.2774,0.0445,0.0000,0.0000,0.0000
